,lat,lon
74,-8.04825125,-34.94677935135135
75,-8.051666726190476,-34.94958443243243
76,-8.052295892857142,-34.94768421621622
77,-8.04825125,-34.959176
78,-8.052385773809522,-34.948227135135134
79,-8.058587559523808,-34.94958443243243
80,-8.052835178571428,-34.953384864864866
81,-8.058138154761902,-34.95003686486486
82,-8.048610773809523,-34.95085124324324
83,-8.04843101190476,-34.94614594594595
84,-8.055531607142855,-34.95510410810811
85,-8.052745297619047,-34.955375567567565
86,-8.055711369047618,-34.954199243243245
87,-8.050588154761904,-34.95492313513513
88,-8.049509583333332,-34.95329437837838
89,-8.049150059523809,-34.94587448648649
90,-8.049150059523809,-34.95347535135135
91,-8.050767916666667,-34.95057978378379
92,-8.050767916666667,-34.94958443243243
93,-8.04843101190476,-34.95248
94,-8.050588154761904,-34.95428972972973
95,-8.052026249999999,-34.950127351351355
96,-8.052295892857142,-34.94877005405405
97,-8.056610178571427,-34.955013621621625
98,-8.04735244047619,-34.95392778378378
99,-8.055441726190475,-34.9544707027027
100,-8.05211613095238,-34.94840810810811
101,-8.055082202380952,-34.95546605405406
102,-8.050318511904761,-34.95474216216216
103,-8.047262559523809,-34.95057978378379
104,-8.051846488095237,-34.947412756756755
105,-8.047442321428571,-34.94750324324325
106,-8.050678035714284,-34.955013621621625
107,-8.04843101190476,-34.94686983783784
108,-8.04834113095238,-34.951937081081084
109,-8.054273273809523,-34.95428972972973
110,-8.055711369047618,-34.958271135135135
111,-8.059396488095237,-34.94650789189189
112,-8.050138749999999,-34.956189945945944
113,-8.049060178571429,-34.95103221621622
114,-8.050767916666667,-34.95021783783784
115,-8.051576845238094,-34.949493945945946
116,-8.055801249999998,-34.95057978378379
117,-8.05121732142857,-34.95980940540541
118,-8.047622083333334,-34.94759372972973
119,-8.050857797619047,-34.95401827027027
120,-8.054902440476189,-34.959266486486484
121,-8.054183392857142,-34.959266486486484
122,-8.056520297619047,-34.955013621621625
123,-8.055261964285712,-34.953384864864866
124,-8.04546494047619,-34.94569351351351
125,-8.046633392857142,-34.95067027027027
126,-8.049329821428572,-34.950489297297295
127,-8.047981607142857,-34.95085124324324
128,-8.047891726190477,-34.94759372972973
129,-8.054453035714285,-34.95953794594595
130,-8.04645363095238,-34.94533156756757
131,-8.047891726190477,-34.950489297297295
132,-8.055261964285712,-34.953384864864866
133,-8.048071488095237,-34.94768421621622
134,-8.05885720238095,-34.945422054054056
135,-8.049329821428572,-34.94732227027027
136,-8.055172083333332,-34.95184659459459
137,-8.050767916666667,-34.95202756756757
138,-8.052745297619047,-34.95302291891892
139,-8.051846488095237,-34.945422054054056
140,-8.052206011904762,-34.94958443243243
141,-8.047622083333334,-34.94696032432432
142,-8.048610773809523,-34.9471412972973
143,-8.049060178571429,-34.95700432432432
144,-8.051756607142856,-34.94677935135135
145,-8.048790535714286,-34.95863308108108
146,-8.056160773809523,-34.95555654054054
147,-8.049779226190475,-34.95175610810811
148,-8.04834113095238,-34.95076075675676
149,-8.054632797619046,-34.95184659459459
